search_term,page_number,link,pid,lid,title,price
bags for men,20,https://www.flipkart.com/puma-core-her-backpack-12-l/p/itmd2ed369b7de22?pid=BKPH433HPBVUCQZT&lid=LSTBKPH433HPBVUCQZTCZJVKT&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_20_770&otracker=search&fm=organic&iid=d3e0f80b-8e5e-4999-b52a-e251ad0c487f.BKPH433HPBVUCQZT.SEARCH&ppt=sp&ppn=sp&ssid=kqset1ok9c0000001736321871912&qH=684bbff5435a7c2e,BKPH433HPBVUCQZT,LSTBKPH433HPBVUCQZTCZJVKT,PUMA  Small 12 L Laptop Backpack Core Her Backpack  (Purple),"₹1,679"
bags for men,20,https://www.flipkart.com/skybags-biz-e-grey-17-l-laptop-backpack/p/itm77579d1aa5025?pid=BKPGTE66YGUNJZED&lid=LSTBKPGTE66YGUNJZED5RWOJV&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_20_771&otracker=search&fm=organic&iid=d3e0f80b-8e5e-4999-b52a-e251ad0c487f.BKPGTE66YGUNJZED.SEARCH&ppt=sp&ppn=sp&ssid=kqset1ok9c0000001736321871912&qH=684bbff5435a7c2e,BKPGTE66YGUNJZED,LSTBKPGTE66YGUNJZED5RWOJV,SKYBAGS  Small 17 L Laptop Backpack Biz (E) Grey  (Grey),₹889
bags for men,20,https://www.flipkart.com/nme-collection-ethnic-style-waterproof-oxford-backpack-ladies-fashion-travel-canvas-bag-15-l/p/itm9a00e2e818adc?pid=BKPH7Z2MMZ4NHSUW&lid=LSTBKPH7Z2MMZ4NHSUWWW439F&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_20_772&otracker=search&fm=organic&iid=d3e0f80b-8e5e-4999-b52a-e251ad0c487f.BKPH7Z2MMZ4NHSUW.SEARCH&ppt=sp&ppn=sp&ssid=kqset1ok9c0000001736321871912&qH=684bbff5435a7c2e,BKPH7Z2MMZ4NHSUW,LSTBKPH7Z2MMZ4NHSUWWW439F,NME Collection  Small 15 L Backpack Ethnic Style Waterproof Oxford Backpack Ladies Fashion Travel Canvas Bag  (Black),₹499
bags for men,20,https://www.flipkart.com/womenbuzz-backpack-purse-women-convertible-25l-travel-vintage-pu-leather-shoulder-25-l/p/itm314e4050433af?pid=BKPGNGPMNY2EKTB9&lid=LSTBKPGNGPMNY2EKTB9B8GLJV&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_20_773&otracker=search&fm=organic&iid=d3e0f80b-8e5e-4999-b52a-e251ad0c487f.BKPGNGPMNY2EKTB9.SEARCH&ppt=sp&ppn=sp&ssid=kqset1ok9c0000001736321871912&qH=684bbff5435a7c2e,BKPGNGPMNY2EKTB9,LSTBKPGNGPMNY2EKTB9B8GLJV,WomenBuzz  Medium 25 L Laptop Backpack Backpack Purse for Women Convertible 25L Travel Vintage PU Leather Shoulder  (Blue),₹727
bags for men,20,https://www.flipkart.com/ashcrafzee-laptop-6-l-backpack-women-stylish-trendy-waterproof-15/p/itm3f7407cc8d29d?pid=BKPH29ZFXUUDGBFG&lid=LSTBKPH29ZFXUUDGBFGKGF5V1&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_20_774&otracker=search&fm=organic&iid=d3e0f80b-8e5e-4999-b52a-e251ad0c487f.BKPH29ZFXUUDGBFG.SEARCH&ppt=sp&ppn=sp&ssid=kqset1ok9c0000001736321871912&qH=684bbff5435a7c2e,BKPH29ZFXUUDGBFG,LSTBKPH29ZFXUUDGBFGKGF5V1,"AshCrafzee  Small 15 L Laptop Backpack Laptop 6 L Backpack Laptop Women Backpack Stylish&Trendy,Waterproof  (Pink)",₹399
bags for men,20,https://www.flipkart.com/lunar-s-bingo-3-compartment-premium-quality-office-college-school-laptop-bag-upto-15-6-internal-organiser-48-l-backpack/p/itm98a508bd02792?pid=BKPGF4YXVQJTFFHN&lid=LSTBKPGF4YXVQJTFFHNXW7XVO&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_20_775&otracker=search&fm=organic&iid=d3e0f80b-8e5e-4999-b52a-e251ad0c487f.BKPGF4YXVQJTFFHN.SEARCH&ppt=sp&ppn=sp&ssid=kqset1ok9c0000001736321871912&qH=684bbff5435a7c2e,BKPGF4YXVQJTFFHN,LSTBKPGF4YXVQJTFFHNXW7XVO,"Lunar's  Large 48 L Laptop Backpack Bingo -3 Compartment Premium Quality, Office/College/School Laptop Bag for upto 15.6” Laptop with internal organiser  (Black)",₹899
bags for men,20,https://www.flipkart.com/mokobara-transit-backpack-30l-30-l/p/itm1743c5c52aa58?pid=BKPHYR8EAPHPQEYY&lid=LSTBKPHYR8EAPHPQEYYOTZW5C&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_20_776&otracker=search&fm=organic&iid=d3e0f80b-8e5e-4999-b52a-e251ad0c487f.BKPHYR8EAPHPQEYY.SEARCH&ppt=sp&ppn=sp&ssid=kqset1ok9c0000001736321871912&qH=684bbff5435a7c2e,BKPHYR8EAPHPQEYY,LSTBKPHYR8EAPHPQEYYOTZW5C,Mokobara  Medium 30 L Laptop Backpack The Transit Backpack 30L  (Black),"₹6,499"
bags for men,20,https://www.flipkart.com/gosnma-laptop-backpack-spartan-unisex-travel-rucksack-hiking-bag-raincover-45-l/p/itm4ec12b96bf59a?pid=BKPH2UQXF547YSHU&lid=LSTBKPH2UQXF547YSHURLFPEJ&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_20_777&otracker=search&fm=organic&iid=d3e0f80b-8e5e-4999-b52a-e251ad0c487f.BKPH2UQXF547YSHU.SEARCH&ppt=sp&ppn=sp&ssid=kqset1ok9c0000001736321871912&qH=684bbff5435a7c2e,BKPH2UQXF547YSHU,LSTBKPH2UQXF547YSHURLFPEJ,"GOSNMA  Large 45 L Laptop Backpack Laptop Backpack Spartan Unisex Travel Rucksack hiking bag with Raincover  (Blue, Black)",₹659
bags for men,20,https://www.flipkart.com/geeo-waterproof-rain-cover-pouch-33-l-backpack/p/itma4320531f5afc?pid=BKPGFZCSAQWZDDXB&lid=LSTBKPGFZCSAQWZDDXBLDEO4Z&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_20_778&otracker=search&fm=organic&iid=d3e0f80b-8e5e-4999-b52a-e251ad0c487f.BKPGFZCSAQWZDDXB.SEARCH&ppt=sp&ppn=sp&ssid=kqset1ok9c0000001736321871912&qH=684bbff5435a7c2e,BKPGFZCSAQWZDDXB,LSTBKPGFZCSAQWZDDXBLDEO4Z,GEEO  Large 33 L Backpack Waterproof Rain Cover with Pouch  (Black),₹171
bags for men,20,https://www.flipkart.com/da-milano-attractive-women-s-girls-college-traveling-20-l-backpack/p/itm839afd9b9c117?pid=BKPH4N9PKPNRHZE9&lid=LSTBKPH4N9PKPNRHZE9IQKMN7&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_20_779&otracker=search&fm=organic&iid=d3e0f80b-8e5e-4999-b52a-e251ad0c487f.BKPH4N9PKPNRHZE9.SEARCH&ppt=sp&ppn=sp&ssid=kqset1ok9c0000001736321871912&qH=684bbff5435a7c2e,BKPH4N9PKPNRHZE9,LSTBKPH4N9PKPNRHZE9IQKMN7,Da Milano  Small 20 L Backpack Attractive Women's & Girls College and Traveling  (Pink),₹398
bags for men,20,https://www.flipkart.com/reprox-35l-men-laptop-backpack-35-l/p/itm4f68bd334dfc3?pid=BKPHFA7KV5DEMC8J&lid=LSTBKPHFA7KV5DEMC8JVSLTWP&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_20_780&otracker=search&fm=organic&iid=d3e0f80b-8e5e-4999-b52a-e251ad0c487f.BKPHFA7KV5DEMC8J.SEARCH&ppt=sp&ppn=sp&ssid=kqset1ok9c0000001736321871912&qH=684bbff5435a7c2e,BKPHFA7KV5DEMC8J,LSTBKPHFA7KV5DEMC8JVSLTWP,Reprox  Large 35 L Laptop Backpack 35L Men Laptop Backpack  (Blue),₹432
bags for men,20,https://www.flipkart.com/puma-phase-backpack-set-22-l/p/itm99209d2439df8?pid=BKPH433HAB2NNUC5&lid=LSTBKPH433HAB2NNUC5ROINDU&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_20_781&otracker=search&fm=organic&iid=d3e0f80b-8e5e-4999-b52a-e251ad0c487f.BKPH433HAB2NNUC5.SEARCH&ppt=sp&ppn=sp&ssid=kqset1ok9c0000001736321871912&qH=684bbff5435a7c2e,BKPH433HAB2NNUC5,LSTBKPH433HAB2NNUC5ROINDU,PUMA  Medium 22 L Laptop Backpack Phase Backpack Set  (Black),"₹1,149"
bags for men,20,https://www.flipkart.com/vb-venture-school-college-office-40-l-laptop-backpack/p/itm11f92c31d1ad7?pid=BKPGYZ4ZBNFYKKGF&lid=LSTBKPGYZ4ZBNFYKKGFPVECUZ&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_20_782&otracker=search&fm=organic&iid=d3e0f80b-8e5e-4999-b52a-e251ad0c487f.BKPGYZ4ZBNFYKKGF.SEARCH&ppt=sp&ppn=sp&ssid=kqset1ok9c0000001736321871912&qH=684bbff5435a7c2e,BKPGYZ4ZBNFYKKGF,LSTBKPGYZ4ZBNFYKKGFPVECUZ,VB VENTURE  Large 40 L Laptop Backpack for School College and Office  (Grey),₹499
bags for men,20,https://www.flipkart.com/toysolmanish-trendy-stylish-college-backpack-girls-new-design-10-l/p/itmd41c94c545331?pid=BKPGFCVSGBHHBSRZ&lid=LSTBKPGFCVSGBHHBSRZCFH7FX&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_20_783&otracker=search&fm=organic&iid=d3e0f80b-8e5e-4999-b52a-e251ad0c487f.BKPGFCVSGBHHBSRZ.SEARCH&ppt=sp&ppn=sp&ssid=kqset1ok9c0000001736321871912&qH=684bbff5435a7c2e,BKPGFCVSGBHHBSRZ,LSTBKPGFCVSGBHHBSRZCFH7FX,Toysolmanish  Small 10 L Backpack Trendy stylish college backpack for Girls new design  (Pink),₹260
bags for men,20,https://www.flipkart.com/skybags-forge-e-blue-16-l-laptop-backpack/p/itm391114877c5e3?pid=BKPGTE65VBBAFAUK&lid=LSTBKPGTE65VBBAFAUKAZEVON&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_20_784&otracker=search&fm=organic&iid=d3e0f80b-8e5e-4999-b52a-e251ad0c487f.BKPGTE65VBBAFAUK.SEARCH&ppt=sp&ppn=sp&ssid=kqset1ok9c0000001736321871912&qH=684bbff5435a7c2e,BKPGTE65VBBAFAUK,LSTBKPGTE65VBBAFAUKAZEVON,SKYBAGS  Small 16 L Laptop Backpack Forge (E) Blue  (Blue),₹689
bags for men,20,https://www.flipkart.com/uppercase-17l-vegan-leather-14-6-laptop-backpack-rainproof-zippers-17-l-backpack/p/itm35abbbdef015e?pid=BKPGN48QZ9GQZUKB&lid=LSTBKPGN48QZ9GQZUKBHWHH0K&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_20_785&otracker=search&fm=organic&iid=d3e0f80b-8e5e-4999-b52a-e251ad0c487f.BKPGN48QZ9GQZUKB.SEARCH&ppt=sp&ppn=sp&ssid=kqset1ok9c0000001736321871912&qH=684bbff5435a7c2e,BKPGN48QZ9GQZUKB,LSTBKPGN48QZ9GQZUKBHWHH0K,"Uppercase  Small 17 L Laptop Backpack 17L Vegan Leather 14.6'' Laptop Backpack, Rainproof Zippers  (Blue)","₹1,449"
bags for men,20,https://www.flipkart.com/provogue-anti-theft-faux-leather-water-resistant-casual-office-college-bag-men-women-31-l-laptop-backpack/p/itmedbe7c251a362?pid=BKPH64Q3WVCJMADK&lid=LSTBKPH64Q3WVCJMADKQ9QSYX&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_20_786&otracker=search&fm=organic&iid=d3e0f80b-8e5e-4999-b52a-e251ad0c487f.BKPH64Q3WVCJMADK.SEARCH&ppt=sp&ppn=sp&ssid=kqset1ok9c0000001736321871912&qH=684bbff5435a7c2e,BKPH64Q3WVCJMADK,LSTBKPH64Q3WVCJMADKQ9QSYX,"PROVOGUE  Large 31 L Laptop Backpack Anti Theft Faux leather Water Resistant /Casual/Office/College Bag for Men/Women  (Black, Blue)",₹999
bags for men,20,https://www.flipkart.com/dejan-34l-backpack-school-bag-unisex-laptop-daypack-travel-34-l-backpack/p/itmc5bc89d580b1b?pid=BKPGZ3B325J2EDK4&lid=LSTBKPGZ3B325J2EDK42N3V6T&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_20_787&otracker=search&fm=organic&iid=d3e0f80b-8e5e-4999-b52a-e251ad0c487f.BKPGZ3B325J2EDK4.SEARCH&ppt=sp&ppn=sp&ssid=kqset1ok9c0000001736321871912&qH=684bbff5435a7c2e,BKPGZ3B325J2EDK4,LSTBKPGZ3B325J2EDK42N3V6T,"Dejan  Large 34 L Laptop Backpack 34L Backpack, School Bag, Bag, Unisex Bag, Laptop Bag, Daypack, Travel Bag,  (Black)",₹569
bags for men,20,https://www.flipkart.com/holme-s-laptop-bag-backpack-bags-waterproof-45-l/p/itm54c0bae2727a5?pid=BKPGXFTKYGBXEK9Y&lid=LSTBKPGXFTKYGBXEK9YQ7QEHJ&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_20_788&otracker=search&fm=organic&iid=d3e0f80b-8e5e-4999-b52a-e251ad0c487f.BKPGXFTKYGBXEK9Y.SEARCH&ppt=sp&ppn=sp&ssid=kqset1ok9c0000001736321871912&qH=684bbff5435a7c2e,BKPGXFTKYGBXEK9Y,LSTBKPGXFTKYGBXEK9YQ7QEHJ,HOLME'S  Large 45 L Laptop Backpack Laptop bag backpack bags waterproof backpack  (Green),₹699
bags for men,20,https://www.flipkart.com/world-tour-star-mountain-rucksacksbag-hiking-trekking-camping-bag-travel-backpack-rucksack-70-l/p/itmc6f33fd7e49cc?pid=BKPGWFNDNKPPHZUP&lid=LSTBKPGWFNDNKPPHZUP602HZ7&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_20_789&otracker=search&fm=organic&iid=d3e0f80b-8e5e-4999-b52a-e251ad0c487f.BKPGWFNDNKPPHZUP.SEARCH&ppt=sp&ppn=sp&ssid=kqset1ok9c0000001736321871912&qH=684bbff5435a7c2e,BKPGWFNDNKPPHZUP,LSTBKPGWFNDNKPPHZUP602HZ7,WORLD TOUR STAR  Large 70 L Backpack Mountain Rucksacksbag Hiking Trekking Camping Bag Travel Backpack Rucksack  (Grey),₹587
bags for men,20,https://www.flipkart.com/skybags-new-aether-32-laptop-weekender-e-blue-l-backpack/p/itm03409b6e2ba19?pid=BKPGVYQ4YASJZX73&lid=LSTBKPGVYQ4YASJZX73SIRBM5&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_20_790&otracker=search&fm=organic&iid=d3e0f80b-8e5e-4999-b52a-e251ad0c487f.BKPGVYQ4YASJZX73.SEARCH&ppt=sp&ppn=sp&ssid=kqset1ok9c0000001736321871912&qH=684bbff5435a7c2e,BKPGVYQ4YASJZX73,LSTBKPGVYQ4YASJZX73SIRBM5,SKYBAGS  Large 32 L Laptop Backpack NEW AETHER 32 LAPTOP WEEKENDER (E) BLUE  (Blue),"₹1,632"
bags for men,20,https://www.flipkart.com/tas-fashion-tourist-school-college-office-regular-waterproof-hi-storage-bag-35-l-laptop-backpack/p/itmb3dafb42af0ef?pid=BKPGGH25DM3CXY5G&lid=LSTBKPGGH25DM3CXY5GQRITOF&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_20_791&otracker=search&fm=organic&iid=d3e0f80b-8e5e-4999-b52a-e251ad0c487f.BKPGGH25DM3CXY5G.SEARCH&ppt=sp&ppn=sp&ssid=kqset1ok9c0000001736321871912&qH=684bbff5435a7c2e,BKPGGH25DM3CXY5G,LSTBKPGGH25DM3CXY5GQRITOF,TAS fashion  Large 35 L Laptop Backpack Tourist School college Office Regular Waterproof Hi Storage Bag  (Grey),₹299
bags for men,20,https://www.flipkart.com/charu-baby-pink-women-bagpack-3-l-backpack/p/itmf72c64eff84e1?pid=BKPFYAX5JN44WKD9&lid=LSTBKPFYAX5JN44WKD9JS61PV&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_20_792&otracker=search&fm=organic&iid=d3e0f80b-8e5e-4999-b52a-e251ad0c487f.BKPFYAX5JN44WKD9.SEARCH&ppt=sp&ppn=sp&ssid=kqset1ok9c0000001736321871912&qH=684bbff5435a7c2e,BKPFYAX5JN44WKD9,LSTBKPFYAX5JN44WKD9JS61PV,Charu  Small 3 L Backpack Baby pink women bagpack  (Pink),₹295
bags for men,20,https://www.flipkart.com/goldstar-medium-28-l-laptop-backpack-duralite-casual-men-women-bagpack-multipurpose-daily-use-travel-bag-small-travelling-hiking-trekking-camping-sort-trips-beg-school-college-waterproof-bags-girls-boys-mini-rucksack-gym-sports-football-dry-backpacks-15-6-inch-office-men/p/itmf3aac37d128c8?pid=BKPG8BXYHPBR28GM&lid=LSTBKPG8BXYHPBR28GMA3A0ZD&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_20_793&otracker=search&fm=organic&iid=d3e0f80b-8e5e-4999-b52a-e251ad0c487f.BKPG8BXYHPBR28GM.SEARCH&ppt=sp&ppn=sp&ssid=kqset1ok9c0000001736321871912&qH=684bbff5435a7c2e,BKPG8BXYHPBR28GM,LSTBKPG8BXYHPBR28GMA3A0ZD,Goldstar  Medium 28 L Laptop Backpack Medium 28 L Laptop Backpack 28 L Duralite Casual Backpack for Men Women | Laptop bagpack for Men Women | Multipurpose Daily Use Travel Bag Small Travelling Hiking Trekking Camping Sort Trips Beg | School College laptop waterproof Bags for Girls Boys | Small Travel Bag | Mini Rucksack | Gym Sports Football bags Dry Backpacks | 15.6 inch laptop backpack office men.  (Blue),₹249
bags for men,20,https://www.flipkart.com/american-tourister-shaw-28-l-laptop-backpack/p/itm0ca20a96e7a0f?pid=LTBGPZHX5K9DWPSR&lid=LSTLTBGPZHX5K9DWPSRZODTSQ&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_20_794&otracker=search&fm=organic&iid=d3e0f80b-8e5e-4999-b52a-e251ad0c487f.LTBGPZHX5K9DWPSR.SEARCH&ppt=sp&ppn=sp&ssid=kqset1ok9c0000001736321871912&qH=684bbff5435a7c2e,LTBGPZHX5K9DWPSR,LSTLTBGPZHX5K9DWPSRZODTSQ,AMERICAN TOURISTER  Medium 28 L Laptop Backpack Shaw  (Grey),"₹1,599"
bags for men,20,https://www.flipkart.com/lexical-hemp-backpack-girls-travel-men-s-women-5-l/p/itm0deb74998079f?pid=BKPH48UFFGQHNYJS&lid=LSTBKPH48UFFGQHNYJSUZFH2Y&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_20_795&otracker=search&fm=organic&iid=d3e0f80b-8e5e-4999-b52a-e251ad0c487f.BKPH48UFFGQHNYJS.SEARCH&ppt=sp&ppn=sp&ssid=kqset1ok9c0000001736321871912&qH=684bbff5435a7c2e,BKPH48UFFGQHNYJS,LSTBKPH48UFFGQHNYJSUZFH2Y,Lexical  Small 5 L Laptop Backpack Hemp Backpack for Girls | Travel Backpack for Men's Women  (Multicolor),₹495
bags for men,20,https://www.flipkart.com/omron-bags-smart-backpack-ready-charge-office-school-college-travel-30-l-laptop/p/itm171e4d487c9e2?pid=BKPGVBV4PGHKYZYG&lid=LSTBKPGVBV4PGHKYZYGGFFM1Q&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_20_796&otracker=search&fm=organic&iid=d3e0f80b-8e5e-4999-b52a-e251ad0c487f.BKPGVBV4PGHKYZYG.SEARCH&ppt=sp&ppn=sp&ssid=kqset1ok9c0000001736321871912&qH=684bbff5435a7c2e,BKPGVBV4PGHKYZYG,LSTBKPGVBV4PGHKYZYGGFFM1Q,"OMRON BAGS  Medium 30 L Laptop Backpack Smart Backpack With Ready to Charge for Office/School/College/Travel  (Black, Orange)",₹784
